Table 1
SKU,Product Name,MSRP,Dealer Prices,MAP/MRP,Brand,Mfg,Description,URL,Image 1 URL,Image 2 URL,Image 3 URL,Image 4 URL,Case Pack,Shipping Weight,Shipping Height,Shipping Width,Shipping Depth,Category,Free Shipping,UPC,Warehouse Zipcode,Average # of Days to Ship,,,
PWM00-14498,Pet Loo Potty Training System - Medium,89.95,Restricted to PetSafe Authorized Retailers. PetSafe is not accepting new retailers at this time,,PetSafe,PetSafe,"<p>Forget those early morning toilet runs. Say goodbye to those toilet walks in the rain. Farewell to those stains on the carpet. Pet Loo Dog Potty is your backyard in a box - A very clever solution for all your pet potty problems.</p> <p><span style=""font-weight: bold;"">Features:</span></p> <ul> <li>Size: 24"" L X 24"" W X 5.5"" H For Small to Medium Dogs</li> <li>Convenient, portable pet toilet for use almost anywhere</li> <li>Easy to train your pet to use the Pet Loo</li> <li>Appealing to dogs-- feels like real grass</li> <li>Reinforced base easily supports pet’s weight</li> <li>Removable container for easy cleanup</li> <li>Alternative to pee pads and litter boxes</li> <li>Easy to keep clean—wipe with warm water</li> <li>Optional Pee Pod powder traps liquid and odor</li> </ul> <p>This new and innovative lawn toilet will contain your pet's waste in one designated area and will ensure your peace of mind on those extended stays out of the home. Whether you live in an apartment, condo, townhouse or a house, take your dog to the office or simply want to leave those toilet training headaches behind, The Pet Loo is a hygienic, convenient, simple and an environmentally friendly way to allow your pet the freedom to do its business without relying on you for an opportunity.</p> <p>The Pet Loo has a urine draining system and is effective for animals, young and old. It is easy to use and easy to clean and the synthetic grass will ensure a long lasting product which will solve your animal problems time and time again.</p> <p>It is roomy enough for a dog to comfortably do his business yet compact enough to fit on your balcony, in your laundry room, into the corner of the room, office or on any other area. Made from a specifically sourced material The Pet Loo is resistant to the acidity of urine and the accompanying smell which ensures a long-lasting and hygienic product. The Pet Loo has been tested to hold up to 650 pounds of weight so it will easily support those heavier pets and is suitable for pet owners who have multiple companions. Given its shape, two or more Pet Loo's can easily be pushed together to make a ""park"" (indoors or out).</p> <p><span style=""font-weight: bold;"">Synthetic Grass</span>:<br>There are many varying types of synthetic grass on the market. The Synthetic grass used for The Pet Loo is of optimum quality to reduce your hassles. After lengthy testing, we have ensured that the perforations on the base mat guarantee maximum drainage.</p> <p>The grass only needs to be replaced if you feel it's necessary. For cleaning purposes pour warm water over the grass daily or alternatively lift it out and hose it down - remove the grass to allow it to dry. If you need to order replacement grass please see: Pet Loo Replacement Grass</p> <p><span style=""font-weight: bold;"">The Base:</span><br>The base is slightly angled to assist gravity in the catchment of urine. It has been reinforced specifically to support the weight of an animal and is shaped to channel the urine towards the collection jug. In order to clean the base, simply remove the grass and wash the base down with warm water. It is important to know that the use of any cleaning agents on The Base may repel your animal and compromise the purpose of The Pet Loo.</p> <p><span style=""font-weight: bold;"">Catchment Jug:</span><br>The catchment jug holds approximately 1.75 liters of liquid and is situated in such a position that ensures the urine is filtered evenly. It is made of a material which is resistant to the acidity of urine and the smells which accompany it. The jug has been positioned and designed in a shape and size so that it is easily removed and waste can be poured down the toilet with no spillage.</p> <p><span style=""font-weight: bold;"">What about feces?</span><br>As you would in a normal backyard or park, simply scoop the feces from the top of the Pet Loo and dispose of it in a garbage bin.</p> <p><span style=""font-weight: bold;"">How often do I have to buy new synthetic grass?</span><br>While we have gone through great lengths to make Pet Loo grasses as durable and tough as possible, The Pet Loo Grass will need replacing overtime. This will depend on how often you clean The Pet Loo, how many dogs are using it and the day to day positioning of The Pet Loo. Purchasing new grasses is at your discretion.</p> <p><span style=""font-weight: bold;"">Can I move The Pet Loo around or does it have to stay in one place?</span><br>You may need to do this in the crucial training stage, however please note that although our dog may be using The Pet Loo confidently, a sudden change to their toileting habits may confuse them. Make sure that if you are moving the location of The Pet Loo, that your dog is introduced to the new position promptly and in a positive manner. The Pet Loo is suitable for indoor and outdoor use.</p> <p><span style=""font-weight: bold;"">Do I have to put it together myself?</span><br>The Pet Loo is in one piece. The work involved in assembling the product has been done for you, allowing you to simply enjoy its benefits.</p> <p><span style=""font-weight: bold;"">My Synthetic Grass seems to be losing grass blades around the edge. Should this be happening?</span><br>The Pet Loo Grass does not have finished edges as it would be a trap for urine and feces. If the mat is cut on the tuft it is normal for the grass to shed at the edges, just as a new carpet would. This should subside over time and is nothing to worry about in terms of the product's effectiveness.</p> <p><span style=""font-weight: bold;"">Cleaning instructions:</span><br>Daily: Pour warm water over the grass to flush out any excess urine.<br>2-3 Times per Week: Spray Pet Loo Wee Care on the Loo and grass - let dry.<br>Weekly: Remove the grass from the unit and wash it down with high powered water - (ideally a hose or in the shower until liquid is clear). Then spray Wee Care onto the unit and grass.<br>Air out/dry: To ensure the grass dries after washing make sure it is aired out and dried before reusing on unit.</p>",https://www.essentialpetproducts.com/Pet-Loo-Potty-Training-System--Medium_p_3181.html,http://www.essentialpetproducts.com/assets/images/pwm00-14498.jpg,,,,1,9.00,34.00,25.00,6.00,Pet Waste Disposal,,729849144989,33950,1,,,
PWM00-14499,Pet Loo Potty Training System - Large,109.95,Restricted to PetSafe Authorized Retailers. PetSafe is not accepting new retailers at this time,,PetSafe,PetSafe,"<p>Forget those early morning toilet runs. Say goodbye to those toilet walks in the rain. Farewell to those stains on the carpet. Pet Loo Dog Potty is your backyard in a box - A very clever solution for all your pet potty problems.</p> <p><span style=""font-weight: bold;"">Features:</span></p> <ul> <li>Size: 33"" L X 33"" W X 5.5"" H For Medium to Large Dogs</li> <li>Convenient, portable pet toilet for use almost anywhere</li> <li>Easy to train your pet to use the Pet Loo</li> <li>Appealing to dogs-- feels like real grass</li> <li>Reinforced base easily supports pet’s weight</li> <li>Removable container for easy cleanup</li> <li>Alternative to pee pads and litter boxes</li> <li>Easy to keep clean—wipe with warm water</li> <li>Optional Pee Pod powder traps liquid and odor</li> </ul> <p>This new and innovative lawn toilet will contain your pet's waste in one designated area and will ensure your peace of mind on those extended stays out of the home. Whether you live in an apartment, condo, townhouse or a house, take your dog to the office or simply want to leave those toilet training headaches behind, The Pet Loo is a hygienic, convenient, simple and an environmentally friendly way to allow your pet the freedom to do its business without relying on you for an opportunity.</p> <p>The Pet Loo has a urine draining system and is effective for animals, young and old. It is easy to use and easy to clean and the synthetic grass will ensure a long lasting product which will solve your animal problems time and time again.</p> <p>It is roomy enough for a dog to comfortably do his business yet compact enough to fit on your balcony, in your laundry room, into the corner of the room, office or on any other area. Made from a specifically sourced material The Pet Loo is resistant to the acidity of urine and the accompanying smell which ensures a long-lasting and hygienic product. The Pet Loo has been tested to hold up to 650 pounds of weight so it will easily support those heavier pets and is suitable for pet owners who have multiple companions. Given its shape, two or more Pet Loo's can easily be pushed together to make a ""park"" (indoors or out).</p> <p><span style=""font-weight: bold;"">Synthetic Grass</span>:<br>There are many varying types of synthetic grass on the market. The Synthetic grass used for The Pet Loo is of optimum quality to reduce your hassles. After lengthy testing, we have ensured that the perforations on the base mat guarantee maximum drainage.</p> <p>The grass only needs to be replaced if you feel it's necessary. For cleaning purposes pour warm water over the grass daily or alternatively lift it out and hose it down - remove the grass to allow it to dry. If you need to order replacement grass please see: Pet Loo Replacement Grass</p> <p><span style=""font-weight: bold;"">The Base:</span><br>The base is slightly angled to assist gravity in the catchment of urine. It has been reinforced specifically to support the weight of an animal and is shaped to channel the urine towards the collection jug. In order to clean the base, simply remove the grass and wash the base down with warm water. It is important to know that the use of any cleaning agents on The Base may repel your animal and compromise the purpose of The Pet Loo.</p> <p><span style=""font-weight: bold;"">Catchment Jug:</span><br>The catchment jug holds approximately 1.75 liters of liquid and is situated in such a position that ensures the urine is filtered evenly. It is made of a material which is resistant to the acidity of urine and the smells which accompany it. The jug has been positioned and designed in a shape and size so that it is easily removed and waste can be poured down the toilet with no spillage.</p> <p><span style=""font-weight: bold;"">What about feces?</span><br>As you would in a normal backyard or park, simply scoop the feces from the top of the Pet Loo and dispose of it in a garbage bin.</p> <p><span style=""font-weight: bold;"">How often do I have to buy new synthetic grass?</span><br>While we have gone through great lengths to make Pet Loo grasses as durable and tough as possible, The Pet Loo Grass will need replacing overtime. This will depend on how often you clean The Pet Loo, how many dogs are using it and the day to day positioning of The Pet Loo. Purchasing new grasses is at your discretion.</p> <p><span style=""font-weight: bold;"">Can I move The Pet Loo around or does it have to stay in one place?</span><br>You may need to do this in the crucial training stage, however please note that although our dog may be using The Pet Loo confidently, a sudden change to their toileting habits may confuse them. Make sure that if you are moving the location of The Pet Loo, that your dog is introduced to the new position promptly and in a positive manner. The Pet Loo is suitable for indoor and outdoor use.</p> <p><span style=""font-weight: bold;"">Do I have to put it together myself?</span><br>The Pet Loo is in one piece. The work involved in assembling the product has been done for you, allowing you to simply enjoy its benefits.</p> <p><span style=""font-weight: bold;"">My Synthetic Grass seems to be losing grass blades around the edge. Should this be happening?</span><br>The Pet Loo Grass does not have finished edges as it would be a trap for urine and feces. If the mat is cut on the tuft it is normal for the grass to shed at the edges, just as a new carpet would. This should subside over time and is nothing to worry about in terms of the product's effectiveness.</p> <p><span style=""font-weight: bold;"">Cleaning instructions:</span><br>Daily: Pour warm water over the grass to flush out any excess urine.<br>2-3 Times per Week: Spray Pet Loo Wee Care on the Loo and grass - let dry.<br>Weekly: Remove the grass from the unit and wash it down with high powered water - (ideally a hose or in the shower until liquid is clear). Then spray Wee Care onto the unit and grass.<br>Air out/dry: To ensure the grass dries after washing make sure it is aired out and dried before reusing on unit.</p>",https://www.essentialpetproducts.com/Pet-Loo-Potty-Training-System--Large_p_3182.html,http://www.essentialpetproducts.com/assets/images/pwm00-14498-2.jpg,,,,1,15.00,16.00,33.00,6.00,Pet Waste Disposal,,729849144996,33950,1,,,
PWW00-13703,Drinkwell Platinum Pet Fountain,54.95,Restricted to PetSafe Authorized Retailers. PetSafe is not accepting new retailers at this time,54.95,PetSafe,PetSafe,"<DIV> <P><STRONG>Features:</STRONG></P> <UL> <LI>11"" W x 16"" L x 10-1/2"" H</LI> <LI>1/2 gallon bowl capacity + 1/2 gallon reservoir capacity </LI> <LI>Self-contained (no need to connect to a water line) </LI> <LI>Charcoal filter absorbs tastes and odors </LI> <LI>No overflow if power is lost </LI> <LI>Operates on only 2 watts </LI> <LI>Pitcher-like spout is 8-1/2"" above the floor, creating a higher waterfall </LI> <LI>Convenient side carrying handles </LI> <LI>Completely disassembles for cleaning (motor is removable) </LI> <LI>6 foot power cord with 120 volt/60 Hz adapter </LI> <LI>Replacement filter available (filters should be changed every six to eight weeks) </LI> <LI>1 year manufacturer's warranty </LI></UL></DIV> <DIV><STRONG>Offer your thirsty pet fresher tasting water.</STRONG><BR>The Drinkwell Platinum Pet Fountain is the ultimate in style and design. This all new design utilizes the same patented free-falling stream of water as the original Drinkwell&reg; which entices pets to drink more, keeping them happy, healthy and hydrated.</DIV> <P>The Platinum features a new snap on lid to prevent accidental removal, a pre-filter to catch large particles before they reach the motor, and a new submersible pump for nearly silent operation. With the same quality that consumers have come to rely on, the Drinkwell&reg; Platinum is a culmination of 10 years experience in making pet fountains.</P> <P>The Elegant design of this pet fountain with high-impact plastic to hold over one gallon of water in minimal space. The Drinkwell Platinum Pet Fountain features an ultra-quiet, submersible pump to continuously circulate water. Pre-filter traps larger debris while the three-layer charcoal filter removes smaller impurities. Water is returned to the large bowl via a gentle cascade from the 8-1/2"" high elevated spout.</P> <P>Adjustable flow control valve regulates water circulation for water flow that is customizable to your pet's needs. Rubber feet grip almost any floor surface to prevent slips. Bowl and reservoir are dishwasher safe. AC power adapter includes a 6 ft long power cord.</P>",https://www.essentialpetproducts.com/Drinkwell-Platinum-Pet-Fountain_p_1140.html,http://www.essentialpetproducts.com/assets/images/d2vvi-drinkwell_platinum_pet_fountain_cat.jpg,http://www.essentialpetproducts.com/assets/images/D2VVI-Drinkwell_Platinum_Pet_Fountain_Dog.jpg,,,4,5.00,16.00,12.00,12.00,Pet Fountains,,729849137035,33950,1,,,
PWW00-13704,Drinkwell Original Pet Fountain,37.95,Restricted to PetSafe Authorized Retailers. PetSafe is not accepting new retailers at this time,37.95,PetSafe,PetSafe,"<DIV> <P><STRONG>Features:</STRONG></P> <UL> <LI> <DIV>Large capacity - holds over 50 ounces</DIV></LI> <LI> <DIV>Improves your pet's health </DIV></LI> <LI>Improves the quality of your pet's life </LI> <LI>Provides pets with an enjoyable ""falling stream"" of water </LI> <LI>Removes bad tastes and odors with extra large charcoal filter </LI> <LI>Adds more oxygen for freshness </LI> <LI>Easy to maintain </LI> <LI>Circulation cools water naturally </LI> <LI>Patented free falling system</LI> <LI>Owners Manual</LI></UL></DIV> <DIV><STRONG>Simple, Safe. And proven to benefit your pet's health. <BR></STRONG>The Drinkwell Pet Fountain is a great way to show your pets just how much you care. Our research shows that one of the best ways to improve your pet's health is to get them to drink more water. And the best way to do that is with the Drinkwell Pet Fountain.</DIV> <P>By using a 5-inch falling stream of water, the pet fountain continually aerates your pet's water with healthful oxygen. A charcoal filter also removes bad tastes and odors, giving your pet the best possible and most appealing way top stay hydrated! <STRONG>The Drinkwell Original Pet Fountains are ideal for cats and dogs up to 50 lbs.</STRONG></P>",https://www.essentialpetproducts.com/Drinkwell-Original-Pet-Fountain_p_1142.html,http://www.essentialpetproducts.com/assets/images/fcb-drinkwell_original_pet_fountain.jpg,,,,4,3.90,16.00,13.00,11.00,Pet Fountains,,729849137042,33950,1,,,
PWW00-13705,Drinkwell Stainless Steel 360 Fountain,74.95,Restricted to PetSafe Authorized Retailers. PetSafe is not accepting new retailers at this time,74.95,PetSafe,PetSafe,"<p><strong>Features:</strong></p> <ul> <li>1 gallon (128 oz) water capacity water</li> <li>Patented free-falling stream entices pets to drink more</li> <li>Receiving ramp reduces splash from falling water</li> <li>5 interchangeable spout rings to customize your 360 Fountain (up to 5 water streams)</li> <li>Adjustable flow control cap</li> <li>Replaceable charcoal filter removes bad tastes and odors</li> <li>Submersible pump for nearly silent operation</li> <li>Low-voltage 12V system with inline disconnect for easy plug removal</li> <li>Dishwasher safe (excluding pump)</li> <li>For indoor use only</li> </ul><p><strong>The Drinkwell 360 Stainless Steel Pet Fountain provides 128 oz (1 gallon) of fresh, filtered water for your pet.</strong> Multiple free-falling streams of water entice your pet to drink more and continually aerate the water with healthful oxygen.</p> <p>A charcoal filter removes bad tastes and odors, giving your pet the best way to stay hydrated, while the stainless steel construction makes it easy to clean and compliments any home decor! The 360's multiple streams and circular design allows pets to drink from any angle and is great for multiple pet households.</p>",https://www.essentialpetproducts.com/Drinkwell-360-Fountain-Stainlees-Steel_p_1916.html,http://www.essentialpetproducts.com/assets/images/pww00-13705.jpg,,,,4,4.80,14.00,16.00,8.00,Pet Fountains,,729849137059,33950,1,,,
PWW00-13708,Drinkwell Multi Level Pet Fountain,31.95,Restricted to PetSafe Authorized Retailers. PetSafe is not accepting new retailers at this time,31.95,PetSafe,PetSafe,"<p><span style=""font-weight: bold;"">Features:</span></p> <ul> <li>100 oz water capacity</li> <li>Made from BPA-free polypropylene plastic</li> <li>Dishwasher safe (excluding pump)</li> <li>Free-falling stream of water entices pets to drink more and circulates the water</li> <li>Upper and lower drinking dishes provide easy access to the water</li> <li>Replaceable charcoal filter removes bad tastes and odors from the water</li> <li>Submersible pump ensures quiet operation</li> <li>Ideal for cats and small- to medium- size dogs weighing less than 40 lb</li></ul> <p><span style=""font-weight: bold;"">Ideal for cats and small to medium size dogs.</span> The Drinkwell Multi Level Pet Fountain features free-falling water that encourages your pet to drink more promoting better health while the replaceable charcoal filter removes bad tastes and odors.</p> <p>The Multi Level fountain is designed with upper and lower drinking dishes for easy access for more than one pet. Developed by a Veterinarian, the Drinkwell Multi Tier Pet Fountain provides 100 oz of fresh, filtered water to your pet.</p>",https://www.essentialpetproducts.com/Drinkwell-Rectangle-Multi-Level-Plastic-Fountain_p_1915.html,http://www.essentialpetproducts.com/assets/images/dmlr-plas.jpg,,,,4,2.90,20.00,10.00,8.00,Pet Fountains,,729849137080,33950,1,,,
PWW00-13905,Drinkwell Avalon Ceramic Fountain,89.95,Restricted to PetSafe Authorized Retailers. PetSafe is not accepting new retailers at this time,89.95,PetSafe,PetSafe,"<p>The Drinkwell Avalon Ceramic Fountain continuously circulates and filters your pet's water.</p><p>Think  of it as a waterfall of health for your pet! The Avalon keeps your  pet's water cleaner and fresher than a normal water bowl. The Avalon  holds up to 70 ounces of fresh, filtered water and the ceramic design is  easy to clean and will look great in your home.</p><p>The patented dual  free-falling streams aerate the water for freshness and encourage your  pet to drink more water, providing the best hydration solution.</p><p><span style=""font-weight: bold;"">Features:</span></p><ul><li>Holds up to 70 ounces of water</li><li>Replaceable charcoal filter removes bad tastes and odors</li><li>Ceramic design is more hygienic, easy to clean and looks great</li><li>Upper &amp; Lower Dish provides two drinking areas</li></ul>",https://www.essentialpetproducts.com/Drinkwell-Avalon-Ceramic-Fountain_p_2517.html,http://www.essentialpetproducts.com/assets/images/pww00-13905.jpg,http://www.essentialpetproducts.com/assets/images/PWW00-13905-cat.jpg,http://www.essentialpetproducts.com/assets/images/PWW00-13905-dog.jpg,,4,9.00,14.00,14.00,10.00,Pet Fountains,,729849139053,33950,1,,,
PWW00-13907,Drinkwell White Ceramic Pagoda Fountain,89.95,Restricted to PetSafe Authorized Retailers. PetSafe is not accepting new retailers at this time,89.95,PetSafe,PetSafe,"<p>The Drinkwell Pagoda Ceramic Fountain continuously circulates and filters your pet's water.</p> <p>Think of it as a waterfall of health for your pet! The Pagoda keeps your pet's water cleaner and fresher than a normal water bowl. It holds up to 70 ounces of fresh, filtered water and the ceramic design is easy to clean and will look great in your home.</p> <p>The patented dual free-falling streams aerate the water for freshness and encourage your pet to drink more water, providing the best hydration solution.</p> <p><strong>Features:</strong></p> <ul> <li>Holds up to 70 ounces of water</li> <li>Replaceable charcoal filter removes bad tastes and odors</li> <li>Ceramic design is more hygienic, easy to clean and looks great</li> <li>Upper &amp; Lower Dish provides two drinking areas</li> </ul>",https://www.essentialpetproducts.com/Drinkwell-White-Pagoda-Ceramic-Fountain_p_2518.html,http://www.essentialpetproducts.com/assets/images/pww00-13907.jpg,,,,4,9.00,14.00,14.00,10.00,Pet Fountains,,729849139077,33950,1,,,
PWW00-14289,Drinkwell Red Stoneware Pagoda Fountain,89.95,Restricted to PetSafe Authorized Retailers. PetSafe is not accepting new retailers at this time,89.95,PetSafe,PetSafe,"<p>The Drinkwell Pagoda Ceramic Fountain continuously circulates and filters your pet's water.</p> <p>Think of it as a waterfall of health for your pet! The Pagoda keeps your pet's water cleaner and fresher than a normal water bowl. It holds up to 70 ounces of fresh, filtered water and the ceramic design is easy to clean and will look great in your home.</p> <p>The patented dual free-falling streams aerate the water for freshness and encourage your pet to drink more water, providing the best hydration solution.</p> <p><strong>Features:</strong></p> <ul> <li>Holds up to 70 ounces of water</li> <li>Replaceable charcoal filter removes bad tastes and odors</li> <li>Ceramic design is more hygienic, easy to clean and looks great</li> <li>Upper &amp; Lower Dish provides two drinking areas</li> </ul>",https://www.essentialpetproducts.com/Drinkwell-Red-Stoneware-Pagoda-Fountain_p_3363.html,http://www.essentialpetproducts.com/assets/images/pww00-14289-fountain-only.jpg,http://www.essentialpetproducts.com/assets/images/PWW00-14289-packaging.jpg,,,4,9.00,14.00,14.00,10.00,Pet Fountains,,729849142893,33950,1,,,
PWW00-14440,Drinkwell Taupe Stoneware Pagoda Fountain,89.95,Restricted to PetSafe Authorized Retailers. PetSafe is not accepting new retailers at this time,89.95,PetSafe,PetSafe,"<span style=""font-weight: bold;"">You must be a Radio Systems Corporation  Authorized Retailer to purchase this item at wholesale prices. Please  contact us to become an Authorized RSC Retailer.</span><p>The new Stoneware Pagoda Pet Fountain in Taupe combines fashion and function. The Pagoda fountain continuously recirculates 70 ounces of fresh, filtered water. Best of all, the stylish ceramic design is easy to clean and looks great in your home.</p> <p>The hygienic stoneware ceramic design is non-porous and the falling water draws in oxygen which helps prevent bacteria growth, while at the same time naturally freshening your pet’s water. All this with the end goal of helping make your pet’s water as appealing as possible so they will drink more – staying hydrated.</p> <p>The upper and lower dishes provide two drinking areas for pets, and the patented dual free-falling streams aerate the water for freshness, which encourages your pet to drink more. The Pagoda Fountain continuously recirculates and filters your pet’s water, keeping it cleaner and fresher than a normal water bowl.</p> <p><span style=""font-weight: bold;"">Features:</span></p> <ul> <li>Holds up to 70 ounces of water</li> <li>Replaceable charcoal filter removes bad tastes and odors</li> <li>Ceramic design is more hygienic, easy to clean and looks great</li> <li>Upper &amp; Lower Dish provides two drinking areas</li> <li>Owners Manual</li> <li>Compatible Filters:</li> <ul> <li>Charcoal - PAC00-13906</li> <li>Foam Pre-Filters - PAC00-13711</li> </ul> </ul>",https://www.essentialpetproducts.com/Drinkwell-Taupe-Stoneware-Pagoda-Fountain_p_3715.html,http://www.essentialpetproducts.com/assets/images/pww00-14440stonewaretaupefountainonly.jpg,http://www.essentialpetproducts.com/assets/images/PWW00-14440TaupeFountaincat-408.jpg,http://www.essentialpetproducts.com/assets/images/PWW00-14440TaupeLifestyle_3416.jpg,,4,8.00,14.00,14.00,10.00,Pet Fountains,,729849144408,33950,1,,,
PWW00-14898,Drinkwell Blue Stoneware Pagoda Fountain,89.95,Restricted to PetSafe Authorized Retailers. PetSafe is not accepting new retailers at this time,89.95,PetSafe,PetSafe,"<p>The new Himalayan Blue Stoneware Pagoda pet fountain combines fashion and function. The Pagoda fountain continuously recirculates 70 ounces of fresh, filtered water. Best of all, the stylish ceramic design is easy to clean and looks great in your home.</p> <p>The hygienic stoneware ceramic design is non-porous and the falling water draws in oxygen which helps prevent bacteria growth, while at the same time naturally freshening your pet&rsquo;s water. All this with the end goal of helping make your pet&rsquo;s water as appealing as possible so they will drink more &ndash; staying hydrated.</p> <p>The upper and lower dishes provide two drinking areas for pets, and the patented dual free-falling streams aerate the water for freshness, which encourages your pet to drink more. The Pagoda Fountain continuously recirculates and filters your pet&rsquo;s water, keeping it cleaner and fresher than a normal water bowl.</p> <p><strong>Features:</strong></p> <ul> <li>Holds up to 70 ounces of water</li> <li>Replaceable charcoal filter removes bad tastes and odors</li> <li>Ceramic design is more hygienic, easy to clean and looks great</li> <li>Upper &amp; Lower Dish provides two drinking areas</li> <li><a href=""http://www.radiofence.com/content/manuals/Pagoda.pdf"">Owners Manual</a></li> <li>Compatible Filters:</li> <ul> <li><a href=""http://www.radiofence.com/drinkwell-avalon-pagoda-charcoal-filters/"">Charcoal - PAC00-13906</a></li> <li><a href=""http://www.radiofence.com/drinkwell-foam-replacement-pre-filters/"">Foam Pre-Filters - PAC00-13711</a></li> </ul> </ul>",https://www.essentialpetproducts.com/Drinkwell-Blue-Stoneware-Pagoda-Fountain_p_3686.html,http://www.essentialpetproducts.com/assets/images/pww00-14898bluepagoda_drinkwellfountain-02.jpg,,,,4,8.00,14.00,14.00,10.00,Pet Fountains,,729849148987,33950,1,,,
PWW00-16021,PetSafe Drinkwell Seascape Ceramic Dog and Cat Water Fountain,89.95,Restricted to PetSafe Authorized Retailers. PetSafe is not accepting new retailers at this time,89.95,PetSafe,PetSafe,"<p>The PetSafe Drinkwell Seascape Pet Fountain provides 70 ounces of fresh, filtered water. The low-voltage, submersible pump constantly circulates the water, keeping it clean and appealing to pets. The soothing flow of water is extremely quiet, making it easily approachable. The Seascape Pet Fountain not only fits seamlessly with modern home d&eacute;cor, but it also keeps pets healthy and hydrated. </p><p><span style=""font-weight: bold;"">Modern Design</span></p><p> At PetSafe brand, we appreciate modern design and are reinventing pet products for the home. The PetSafe Seascape Pet Fountain is made of stoneware ceramic and comes in a trendy gray color. It will keep your pets healthy and hydrated without sacrificing style.</p><p><span style=""font-weight: bold;"">Dual Filtration</span></p><p>Our carbon filters are made from organic coconut shells. The activated carbon removes bad tastes and odors from the water,keeping it fresh. The replaceable foam filter keeps the water clean by catching hair and debris before they reach the pump.</p><p><span style=""font-weight: bold;"">Constant Circulation</span></p><p>Pet fountains encourage your pets to drink more because they are instinctively attracted to moving water. The submersible pump circulates the water keeping it aerated and tasting fresh.</p><p><span style=""font-weight: bold;"">Features:</span></p><ul><li>70 oz water capacity is best for small to medium sized dogs and cats</li><li>Whisper-quiet operation</li><li>Gray ceramic design is hygienic and top-shelf dishwasher safe</li><li>Includes replaceable activated carbon filter that removes bad tastes and odors, keeping water fresh</li><li>Includes replaceable foam filter that captures hair and debris before they reach the pump</li><li>Moving water entices your pet to drink more and constant circulation inhibits bacteria growth</li><li>PetSafe brand has been an industry leading US manufacturer of pet behavior, containment and lifestyle products since 1991, helping millions of people and pets each year <br></li></ul>",https://www.essentialpetproducts.com/Drinkwell-Seascape-Ceramic-Pet-Fountain_p_4101.html,https://www.essentialpetproducts.com/assets/images/PWW00-16021 Serene Pet Fountain.jpg,http://www.essentialpetproducts.com/assets/images/PWW00-16021 Serene Pet Fountain 2.jpg,http://www.essentialpetproducts.com/assets/images/PWW00-16021 Serene Pet Fountain Pkg.jpg,http://www.essentialpetproducts.com/assets/images/PWW00-16021 Serene Pet Fountain Cat.jpg,4,6.60,14.00,14.00,14.00,Pet Fountains,,729849160217,33950,1,,,
RFA-188,3 Volt Battery,7.48,Restricted to PetSafe Authorized Retailers. PetSafe is not accepting new retailers at this time,,PetSafe,PetSafe,<P>The;RFA-188 3 Volt Battery is compatible with the following products:</P> <UL> <LI>PetSafe Small Dog Bark Collar <LI>PetSafe Big Dog Bark Collar <LI>PetSafe Deluxe Small Dog Shock Collar <LI>PetSafe Deluxe Small Dog Pet Fence Collar <LI>PetSafe Cat Fence Collar</LI></UL>It features a patented waterproof design and a long shelf life.,https://www.essentialpetproducts.com/3-Volt-Battery_p_524.html,http://www.essentialpetproducts.com/assets/images/rfa-188-3-volt-battery.jpg,,,,10,0.10,8.00,5.00,5.00,Batteries,,729849108004,33950,1,,,
RFA-378,PetSafe Pawz Away Outdoor Pet Barrier Extra Transmitter,74.95,Restricted to PetSafe Authorized Retailers. PetSafe is not accepting new retailers at this time,74.95,PetSafe,PetSafe,"<span style=""font-weight: bold;"">Extra transmitter ""The Rock"" for the Pawz Away Outdoor Pet Barrier.</span><br>It's disguised as a rock to blend seamlessly with backyard landscaping. Allows  you to safeguard additional;outdoor landscaping and keeps your dog away  from pools, patio furniture, trash cans and other off-limits areas.  <br>",https://www.essentialpetproducts.com/PetSafe-Pawz-Away-Outdoor-Pet-Barrier-Extra-Transmitter_p_311.html,http://www.essentialpetproducts.com/assets/images/rfa-378.jpg,,,,4,2.00,8.00,8.00,6.00,Wireless Fences,,729849120518,33950,1,,,
RFA-514,Pawz Away Extra Threshold Pet Barrier,74.95,Restricted to PetSafe Authorized Retailers. PetSafe is not accepting new retailers at this time,74.95,PetSafe,PetSafe,"<div><span style=""font-weight: bold;"">Features:</span></div><div><ul><li>Dimensions: 1.3 H x 3.9 W x 28.4 L (Inches)</li><li>Adjustable electronic barrier restricts pet access on stairs and through doorways</li><li>Eliminates physical gate frustrations involving stepping over, locking, or collapsing a gate</li><li>Threshold transmitter Low battery indicator reminds you when battery needs replacement<br></li><li>Two Transmitter settings: Training Mode and Standard Mode</li></ul></div>",https://www.essentialpetproducts.com/Pawz-Away-Extra-Threshold-Pet-Barrier_p_5257.html,https://www.essentialpetproducts.com/assets/images/PWF00-14406 Lifestyle_0553.jpg,,,,4,1.75,28.00,4.00,3.00,Pet Barriers@Wireless Fences,,729849144477,33950,1,,,
